Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-0.5,-21.0,3.5,-14.0,-5.5,-16.5,4.0
LG,0.5,0.0,-20.5,4.0,-13.5,-5.0,-16.0,4.5
SK,21.0,20.5,0.0,24.5,7.0,15.5,4.5,25.0
넥센,-3.5,-4.0,-24.5,0.0,-17.5,-9.0,-20.0,0.5
두산,14.0,13.5,-7.0,17.5,0.0,8.5,-2.5,18.0
롯데,5.5,5.0,-15.5,9.0,-8.5,0.0,-11.0,9.5
삼성,16.5,16.0,-4.5,20.0,2.5,11.0,0.0,20.5
한화,-4.0,-4.5,-25.0,-0.5,-18.0,-9.5,-20.5,0.0
