Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,2.0,4.5,-7.0,0.5,-20.5,1.5,-14.0
LG,-2.0,0.0,2.5,-9.0,-1.5,-22.5,-0.5,-16.0
SK,-4.5,-2.5,0.0,-11.5,-4.0,-25.0,-3.0,-18.5
두산,7.0,9.0,11.5,0.0,7.5,-13.5,8.5,-7.0
롯데,-0.5,1.5,4.0,-7.5,0.0,-21.0,1.0,-14.5
삼성,20.5,22.5,25.0,13.5,21.0,0.0,22.0,6.5
한화,-1.5,0.5,3.0,-8.5,-1.0,-22.0,0.0,-15.5
현대,14.0,16.0,18.5,7.0,14.5,-6.5,15.5,0.0
