Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-8.0,7.0,-3.5,4.0,-1.0,6.0
LG,-3.5,0.0,-11.5,3.5,-7.0,0.5,-4.5,2.5
SK,8.0,11.5,0.0,15.0,4.5,12.0,7.0,14.0
넥센,-7.0,-3.5,-15.0,0.0,-10.5,-3.0,-8.0,-1.0
두산,3.5,7.0,-4.5,10.5,0.0,7.5,2.5,9.5
롯데,-4.0,-0.5,-12.0,3.0,-7.5,0.0,-5.0,2.0
삼성,1.0,4.5,-7.0,8.0,-2.5,5.0,0.0,7.0
한화,-6.0,-2.5,-14.0,1.0,-9.5,-2.0,-7.0,0.0
