Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-1.5,-6.0,12.5,7.5,-5.5,1.0,-4.0
LG,1.5,0.0,-4.5,14.0,9.0,-4.0,2.5,-2.5
SK,6.0,4.5,0.0,18.5,13.5,0.5,7.0,2.0
두산,-12.5,-14.0,-18.5,0.0,-5.0,-18.0,-11.5,-16.5
롯데,-7.5,-9.0,-13.5,5.0,0.0,-13.0,-6.5,-11.5
삼성,5.5,4.0,-0.5,18.0,13.0,0.0,6.5,1.5
한화,-1.0,-2.5,-7.0,11.5,6.5,-6.5,0.0,-5.0
현대,4.0,2.5,-2.0,16.5,11.5,-1.5,5.0,0.0
