Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.5,-9.0,2.0,-6.5,2.0,-3.0,1.0
LG,2.5,0.0,-6.5,4.5,-4.0,4.5,-0.5,3.5
SK,9.0,6.5,0.0,11.0,2.5,11.0,6.0,10.0
넥센,-2.0,-4.5,-11.0,0.0,-8.5,0.0,-5.0,-1.0
두산,6.5,4.0,-2.5,8.5,0.0,8.5,3.5,7.5
롯데,-2.0,-4.5,-11.0,0.0,-8.5,0.0,-5.0,-1.0
삼성,3.0,0.5,-6.0,5.0,-3.5,5.0,0.0,4.0
한화,-1.0,-3.5,-10.0,1.0,-7.5,1.0,-4.0,0.0
