Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-0.5,5.5,11.0,28.5,23.5,19.0,9.0
OB,0.5,0.0,6.0,11.5,29.0,24.0,19.5,9.5
롯데,-5.5,-6.0,0.0,5.5,23.0,18.0,13.5,3.5
삼성,-11.0,-11.5,-5.5,0.0,17.5,12.5,8.0,-2.0
쌍방울,-28.5,-29.0,-23.0,-17.5,0.0,-5.0,-9.5,-19.5
태평양,-23.5,-24.0,-18.0,-12.5,5.0,0.0,-4.5,-14.5
한화,-19.0,-19.5,-13.5,-8.0,9.5,4.5,0.0,-10.0
해태,-9.0,-9.5,-3.5,2.0,19.5,14.5,10.0,0.0
