Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-8.0,8.5,3.5,-4.5,-4.0,-3.0,-11.0,16.5
LG,8.0,0.0,16.5,11.5,3.5,4.0,5.0,-3.0,24.5
NC,-8.5,-16.5,0.0,-5.0,-13.0,-12.5,-11.5,-19.5,8.0
SK,-3.5,-11.5,5.0,0.0,-8.0,-7.5,-6.5,-14.5,13.0
넥센,4.5,-3.5,13.0,8.0,0.0,0.5,1.5,-6.5,21.0
두산,4.0,-4.0,12.5,7.5,-0.5,0.0,1.0,-7.0,20.5
롯데,3.0,-5.0,11.5,6.5,-1.5,-1.0,0.0,-8.0,19.5
삼성,11.0,3.0,19.5,14.5,6.5,7.0,8.0,0.0,27.5
한화,-16.5,-24.5,-8.0,-13.0,-21.0,-20.5,-19.5,-27.5,0.0
