Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,0.0,-1.0,12.0,8.0,5.5,2.0,8.5
LG,0.0,0.0,-1.0,12.0,8.0,5.5,2.0,8.5
SK,1.0,1.0,0.0,13.0,9.0,6.5,3.0,9.5
넥센,-12.0,-12.0,-13.0,0.0,-4.0,-6.5,-10.0,-3.5
두산,-8.0,-8.0,-9.0,4.0,0.0,-2.5,-6.0,0.5
롯데,-5.5,-5.5,-6.5,6.5,2.5,0.0,-3.5,3.0
삼성,-2.0,-2.0,-3.0,10.0,6.0,3.5,0.0,6.5
한화,-8.5,-8.5,-9.5,3.5,-0.5,-3.0,-6.5,0.0
