Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,8.0,3.0,18.0,14.0,9.5,0.0,13.5
LG,-8.0,0.0,-5.0,10.0,6.0,1.5,-8.0,5.5
SK,-3.0,5.0,0.0,15.0,11.0,6.5,-3.0,10.5
넥센,-18.0,-10.0,-15.0,0.0,-4.0,-8.5,-18.0,-4.5
두산,-14.0,-6.0,-11.0,4.0,0.0,-4.5,-14.0,-0.5
롯데,-9.5,-1.5,-6.5,8.5,4.5,0.0,-9.5,4.0
삼성,0.0,8.0,3.0,18.0,14.0,9.5,0.0,13.5
한화,-13.5,-5.5,-10.5,4.5,0.5,-4.0,-13.5,0.0
