Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,1.0,0.0,2.0,-1.0,2.0,2.0,-2.0
SK,-1.0,0.0,-1.0,1.0,-2.0,1.0,1.0,-3.0
두산,0.0,1.0,0.0,2.0,-1.0,2.0,2.0,-2.0
롯데,-2.0,-1.0,-2.0,0.0,-3.0,0.0,0.0,-4.0
삼성,1.0,2.0,1.0,3.0,0.0,3.0,3.0,-1.0
한화,-2.0,-1.0,-2.0,0.0,-3.0,0.0,0.0,-4.0
해태,-2.0,-1.0,-2.0,0.0,-3.0,0.0,0.0,-4.0
현대,2.0,3.0,2.0,4.0,1.0,4.0,4.0,0.0
