Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,5.0,3.0,4.0,2.5,9.0,8.5,-2.0
OB,-5.0,0.0,-2.0,-1.0,-2.5,4.0,3.5,-7.0
롯데,-3.0,2.0,0.0,1.0,-0.5,6.0,5.5,-5.0
빙그레,-4.0,1.0,-1.0,0.0,-1.5,5.0,4.5,-6.0
삼성,-2.5,2.5,0.5,1.5,0.0,6.5,6.0,-4.5
쌍방울,-9.0,-4.0,-6.0,-5.0,-6.5,0.0,-0.5,-11.0
태평양,-8.5,-3.5,-5.5,-4.5,-6.0,0.5,0.0,-10.5
해태,2.0,7.0,5.0,6.0,4.5,11.0,10.5,0.0
