Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-9.0,-13.0,-18.5,-9.5,1.5,-5.5,-16.0
OB,9.0,0.0,-4.0,-9.5,-0.5,10.5,3.5,-7.0
롯데,13.0,4.0,0.0,-5.5,3.5,14.5,7.5,-3.0
빙그레,18.5,9.5,5.5,0.0,9.0,20.0,13.0,2.5
삼성,9.5,0.5,-3.5,-9.0,0.0,11.0,4.0,-6.5
쌍방울,-1.5,-10.5,-14.5,-20.0,-11.0,0.0,-7.0,-17.5
태평양,5.5,-3.5,-7.5,-13.0,-4.0,7.0,0.0,-10.5
해태,16.0,7.0,3.0,-2.5,6.5,17.5,10.5,0.0
