Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-4.0,-9.0,-3.0,19.5,1.0,3.0,-2.5
두산,4.0,0.0,-5.0,1.0,23.5,5.0,7.0,1.5
롯데,9.0,5.0,0.0,6.0,28.5,10.0,12.0,6.5
삼성,3.0,-1.0,-6.0,0.0,22.5,4.0,6.0,0.5
쌍방울,-19.5,-23.5,-28.5,-22.5,0.0,-18.5,-16.5,-22.0
한화,-1.0,-5.0,-10.0,-4.0,18.5,0.0,2.0,-3.5
해태,-3.0,-7.0,-12.0,-6.0,16.5,-2.0,0.0,-5.5
현대,2.5,-1.5,-6.5,-0.5,22.0,3.5,5.5,0.0
