Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-4.0,-6.0,-1.0,16.5,4.0,3.0,-0.5
두산,4.0,0.0,-2.0,3.0,20.5,8.0,7.0,3.5
롯데,6.0,2.0,0.0,5.0,22.5,10.0,9.0,5.5
삼성,1.0,-3.0,-5.0,0.0,17.5,5.0,4.0,0.5
쌍방울,-16.5,-20.5,-22.5,-17.5,0.0,-12.5,-13.5,-17.0
한화,-4.0,-8.0,-10.0,-5.0,12.5,0.0,-1.0,-4.5
해태,-3.0,-7.0,-9.0,-4.0,13.5,1.0,0.0,-3.5
현대,0.5,-3.5,-5.5,-0.5,17.0,4.5,3.5,0.0
