Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,3.5,8.5,8.0,-4.5,23.5,27.0,-11.0
OB,-3.5,0.0,5.0,4.5,-8.0,20.0,23.5,-14.5
롯데,-8.5,-5.0,0.0,-0.5,-13.0,15.0,18.5,-19.5
빙그레,-8.0,-4.5,0.5,0.0,-12.5,15.5,19.0,-19.0
삼성,4.5,8.0,13.0,12.5,0.0,28.0,31.5,-6.5
쌍방울,-23.5,-20.0,-15.0,-15.5,-28.0,0.0,3.5,-34.5
태평양,-27.0,-23.5,-18.5,-19.0,-31.5,-3.5,0.0,-38.0
해태,11.0,14.5,19.5,19.0,6.5,34.5,38.0,0.0
