Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-1.5,-5.0,2.0,-4.5,1.0,-2.0,1.0
LG,1.5,0.0,-3.5,3.5,-3.0,2.5,-0.5,2.5
SK,5.0,3.5,0.0,7.0,0.5,6.0,3.0,6.0
넥센,-2.0,-3.5,-7.0,0.0,-6.5,-1.0,-4.0,-1.0
두산,4.5,3.0,-0.5,6.5,0.0,5.5,2.5,5.5
롯데,-1.0,-2.5,-6.0,1.0,-5.5,0.0,-3.0,0.0
삼성,2.0,0.5,-3.0,4.0,-2.5,3.0,0.0,3.0
한화,-1.0,-2.5,-6.0,1.0,-5.5,0.0,-3.0,0.0
