Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,16.0,11.5,21.0,36.5,0.5,14.5,0.0
LG,-16.0,0.0,-4.5,5.0,20.5,-15.5,-1.5,-16.0
SK,-11.5,4.5,0.0,9.5,25.0,-11.0,3.0,-11.5
두산,-21.0,-5.0,-9.5,0.0,15.5,-20.5,-6.5,-21.0
롯데,-36.5,-20.5,-25.0,-15.5,0.0,-36.0,-22.0,-36.5
삼성,-0.5,15.5,11.0,20.5,36.0,0.0,14.0,-0.5
한화,-14.5,1.5,-3.0,6.5,22.0,-14.0,0.0,-14.5
현대,0.0,16.0,11.5,21.0,36.5,0.5,14.5,0.0
