Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,2.0,3.0,5.0,1.0,5.0,2.0,-1.0
OB,-2.0,0.0,1.0,3.0,-1.0,3.0,0.0,-3.0
롯데,-3.0,-1.0,0.0,2.0,-2.0,2.0,-1.0,-4.0
빙그레,-5.0,-3.0,-2.0,0.0,-4.0,0.0,-3.0,-6.0
삼성,-1.0,1.0,2.0,4.0,0.0,4.0,1.0,-2.0
쌍방울,-5.0,-3.0,-2.0,0.0,-4.0,0.0,-3.0,-6.0
태평양,-2.0,0.0,1.0,3.0,-1.0,3.0,0.0,-3.0
해태,1.0,3.0,4.0,6.0,2.0,6.0,3.0,0.0
