Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,11.5,-2.5,5.5,6.0,2.0,-17.5
OB,-2.0,0.0,9.5,-4.5,3.5,4.0,0.0,-19.5
롯데,-11.5,-9.5,0.0,-14.0,-6.0,-5.5,-9.5,-29.0
삼성,2.5,4.5,14.0,0.0,8.0,8.5,4.5,-15.0
쌍방울,-5.5,-3.5,6.0,-8.0,0.0,0.5,-3.5,-23.0
한화,-6.0,-4.0,5.5,-8.5,-0.5,0.0,-4.0,-23.5
해태,-2.0,0.0,9.5,-4.5,3.5,4.0,0.0,-19.5
현대,17.5,19.5,29.0,15.0,23.0,23.5,19.5,0.0
