Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,9.0,2.0,-1.5,3.0,-3.5,1.5,-3.5
LG,-9.0,0.0,-7.0,-10.5,-6.0,-12.5,-7.5,-12.5
SK,-2.0,7.0,0.0,-3.5,1.0,-5.5,-0.5,-5.5
두산,1.5,10.5,3.5,0.0,4.5,-2.0,3.0,-2.0
롯데,-3.0,6.0,-1.0,-4.5,0.0,-6.5,-1.5,-6.5
삼성,3.5,12.5,5.5,2.0,6.5,0.0,5.0,0.0
한화,-1.5,7.5,0.5,-3.0,1.5,-5.0,0.0,-5.0
현대,3.5,12.5,5.5,2.0,6.5,0.0,5.0,0.0
