Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,8.0,12.5,17.5,6.5,18.5,22.5,-1.0
OB,-8.0,0.0,4.5,9.5,-1.5,10.5,14.5,-9.0
롯데,-12.5,-4.5,0.0,5.0,-6.0,6.0,10.0,-13.5
빙그레,-17.5,-9.5,-5.0,0.0,-11.0,1.0,5.0,-18.5
삼성,-6.5,1.5,6.0,11.0,0.0,12.0,16.0,-7.5
쌍방울,-18.5,-10.5,-6.0,-1.0,-12.0,0.0,4.0,-19.5
태평양,-22.5,-14.5,-10.0,-5.0,-16.0,-4.0,0.0,-23.5
해태,1.0,9.0,13.5,18.5,7.5,19.5,23.5,0.0
