Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-1.0,10.5,6.5,-1.5,3.5,0.0,-3.0,16.5
LG,1.0,0.0,11.5,7.5,-0.5,4.5,1.0,-2.0,17.5
NC,-10.5,-11.5,0.0,-4.0,-12.0,-7.0,-10.5,-13.5,6.0
SK,-6.5,-7.5,4.0,0.0,-8.0,-3.0,-6.5,-9.5,10.0
넥센,1.5,0.5,12.0,8.0,0.0,5.0,1.5,-1.5,18.0
두산,-3.5,-4.5,7.0,3.0,-5.0,0.0,-3.5,-6.5,13.0
롯데,0.0,-1.0,10.5,6.5,-1.5,3.5,0.0,-3.0,16.5
삼성,3.0,2.0,13.5,9.5,1.5,6.5,3.0,0.0,19.5
한화,-16.5,-17.5,-6.0,-10.0,-18.0,-13.0,-16.5,-19.5,0.0
