Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,1.5,-1.5,-2.0,-2.0,-2.0,-1.5
OB,-1.5,0.0,-3.0,-3.5,-3.5,-3.5,-3.0
롯데,1.5,3.0,0.0,-0.5,-0.5,-0.5,0.0
빙그레,2.0,3.5,0.5,0.0,0.0,0.0,0.5
삼성,2.0,3.5,0.5,0.0,0.0,0.0,0.5
태평양,2.0,3.5,0.5,0.0,0.0,0.0,0.5
해태,1.5,3.0,0.0,-0.5,-0.5,-0.5,0.0
