Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,7.5,14.0,7.5,34.0,2.0,15.0,7.0
LG,-7.5,0.0,6.5,0.0,26.5,-5.5,7.5,-0.5
SK,-14.0,-6.5,0.0,-6.5,20.0,-12.0,1.0,-7.0
두산,-7.5,0.0,6.5,0.0,26.5,-5.5,7.5,-0.5
롯데,-34.0,-26.5,-20.0,-26.5,0.0,-32.0,-19.0,-27.0
삼성,-2.0,5.5,12.0,5.5,32.0,0.0,13.0,5.0
한화,-15.0,-7.5,-1.0,-7.5,19.0,-13.0,0.0,-8.0
현대,-7.0,0.5,7.0,0.5,27.0,-5.0,8.0,0.0
