Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,5.0,15.5,2.5,1.5,16.0,-2.5,13.0
OB,-5.0,0.0,10.5,-2.5,-3.5,11.0,-7.5,8.0
롯데,-15.5,-10.5,0.0,-13.0,-14.0,0.5,-18.0,-2.5
삼성,-2.5,2.5,13.0,0.0,-1.0,13.5,-5.0,10.5
쌍방울,-1.5,3.5,14.0,1.0,0.0,14.5,-4.0,11.5
한화,-16.0,-11.0,-0.5,-13.5,-14.5,0.0,-18.5,-3.0
해태,2.5,7.5,18.0,5.0,4.0,18.5,0.0,15.5
현대,-13.0,-8.0,2.5,-10.5,-11.5,3.0,-15.5,0.0
