Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,3.0,-3.0,1.0,-5.0,1.0,1.0,-3.0
SK,-3.0,0.0,-6.0,-2.0,-8.0,-2.0,-2.0,-6.0
두산,3.0,6.0,0.0,4.0,-2.0,4.0,4.0,0.0
롯데,-1.0,2.0,-4.0,0.0,-6.0,0.0,0.0,-4.0
삼성,5.0,8.0,2.0,6.0,0.0,6.0,6.0,2.0
한화,-1.0,2.0,-4.0,0.0,-6.0,0.0,0.0,-4.0
해태,-1.0,2.0,-4.0,0.0,-6.0,0.0,0.0,-4.0
현대,3.0,6.0,0.0,4.0,-2.0,4.0,4.0,0.0
