Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,-3.0,1.0,-4.5,-3.0,-8.0,10.0
LG,-4.5,0.0,-7.5,-3.5,-9.0,-7.5,-12.5,5.5
SK,3.0,7.5,0.0,4.0,-1.5,0.0,-5.0,13.0
넥센,-1.0,3.5,-4.0,0.0,-5.5,-4.0,-9.0,9.0
두산,4.5,9.0,1.5,5.5,0.0,1.5,-3.5,14.5
롯데,3.0,7.5,0.0,4.0,-1.5,0.0,-5.0,13.0
삼성,8.0,12.5,5.0,9.0,3.5,5.0,0.0,18.0
한화,-10.0,-5.5,-13.0,-9.0,-14.5,-13.0,-18.0,0.0
