Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,7.5,9.5,3.0,16.0,0.5,9.5,7.5
LG,-7.5,0.0,2.0,-4.5,8.5,-7.0,2.0,0.0
SK,-9.5,-2.0,0.0,-6.5,6.5,-9.0,0.0,-2.0
두산,-3.0,4.5,6.5,0.0,13.0,-2.5,6.5,4.5
롯데,-16.0,-8.5,-6.5,-13.0,0.0,-15.5,-6.5,-8.5
삼성,-0.5,7.0,9.0,2.5,15.5,0.0,9.0,7.0
한화,-9.5,-2.0,0.0,-6.5,6.5,-9.0,0.0,-2.0
현대,-7.5,0.0,2.0,-4.5,8.5,-7.0,2.0,0.0
