Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-14.0,3.0,-4.0,-8.0,-10.0,-5.5,-14.0,14.5
LG,14.0,0.0,17.0,10.0,6.0,4.0,8.5,0.0,28.5
NC,-3.0,-17.0,0.0,-7.0,-11.0,-13.0,-8.5,-17.0,11.5
SK,4.0,-10.0,7.0,0.0,-4.0,-6.0,-1.5,-10.0,18.5
넥센,8.0,-6.0,11.0,4.0,0.0,-2.0,2.5,-6.0,22.5
두산,10.0,-4.0,13.0,6.0,2.0,0.0,4.5,-4.0,24.5
롯데,5.5,-8.5,8.5,1.5,-2.5,-4.5,0.0,-8.5,20.0
삼성,14.0,0.0,17.0,10.0,6.0,4.0,8.5,0.0,28.5
한화,-14.5,-28.5,-11.5,-18.5,-22.5,-24.5,-20.0,-28.5,0.0
