Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.5,-7.0,0.0,-5.0,-6.0,-2.5,-10.5,1.5
LG,-2.5,0.0,-9.5,-2.5,-7.5,-8.5,-5.0,-13.0,-1.0
NC,7.0,9.5,0.0,7.0,2.0,1.0,4.5,-3.5,8.5
SK,0.0,2.5,-7.0,0.0,-5.0,-6.0,-2.5,-10.5,1.5
넥센,5.0,7.5,-2.0,5.0,0.0,-1.0,2.5,-5.5,6.5
두산,6.0,8.5,-1.0,6.0,1.0,0.0,3.5,-4.5,7.5
롯데,2.5,5.0,-4.5,2.5,-2.5,-3.5,0.0,-8.0,4.0
삼성,10.5,13.0,3.5,10.5,5.5,4.5,8.0,0.0,12.0
한화,-1.5,1.0,-8.5,-1.5,-6.5,-7.5,-4.0,-12.0,0.0
