Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,21.0,-7.5,-2.5,-8.0,10.0,4.5,-21.5
SK,-21.0,0.0,-28.5,-23.5,-29.0,-11.0,-16.5,-42.5
두산,7.5,28.5,0.0,5.0,-0.5,17.5,12.0,-14.0
롯데,2.5,23.5,-5.0,0.0,-5.5,12.5,7.0,-19.0
삼성,8.0,29.0,0.5,5.5,0.0,18.0,12.5,-13.5
한화,-10.0,11.0,-17.5,-12.5,-18.0,0.0,-5.5,-31.5
해태,-4.5,16.5,-12.0,-7.0,-12.5,5.5,0.0,-26.0
현대,21.5,42.5,14.0,19.0,13.5,31.5,26.0,0.0
