Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,9.0,9.0,6.5,10.5,4.0,8.0,5.0
OB,-9.0,0.0,0.0,-2.5,1.5,-5.0,-1.0,-4.0
롯데,-9.0,0.0,0.0,-2.5,1.5,-5.0,-1.0,-4.0
삼성,-6.5,2.5,2.5,0.0,4.0,-2.5,1.5,-1.5
쌍방울,-10.5,-1.5,-1.5,-4.0,0.0,-6.5,-2.5,-5.5
태평양,-4.0,5.0,5.0,2.5,6.5,0.0,4.0,1.0
한화,-8.0,1.0,1.0,-1.5,2.5,-4.0,0.0,-3.0
해태,-5.0,4.0,4.0,1.5,5.5,-1.0,3.0,0.0
