Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,10.5,-2.0,-12.0,-12.0,3.0,1.5,-17.0
OB,-10.5,0.0,-12.5,-22.5,-22.5,-7.5,-9.0,-27.5
롯데,2.0,12.5,0.0,-10.0,-10.0,5.0,3.5,-15.0
빙그레,12.0,22.5,10.0,0.0,0.0,15.0,13.5,-5.0
삼성,12.0,22.5,10.0,0.0,0.0,15.0,13.5,-5.0
쌍방울,-3.0,7.5,-5.0,-15.0,-15.0,0.0,-1.5,-20.0
태평양,-1.5,9.0,-3.5,-13.5,-13.5,1.5,0.0,-18.5
해태,17.0,27.5,15.0,5.0,5.0,20.0,18.5,0.0
