Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.0,14.0,3.5,8.5,15.5,3.0,13.0
OB,-4.0,0.0,10.0,-0.5,4.5,11.5,-1.0,9.0
롯데,-14.0,-10.0,0.0,-10.5,-5.5,1.5,-11.0,-1.0
삼성,-3.5,0.5,10.5,0.0,5.0,12.0,-0.5,9.5
쌍방울,-8.5,-4.5,5.5,-5.0,0.0,7.0,-5.5,4.5
한화,-15.5,-11.5,-1.5,-12.0,-7.0,0.0,-12.5,-2.5
해태,-3.0,1.0,11.0,0.5,5.5,12.5,0.0,10.0
현대,-13.0,-9.0,1.0,-9.5,-4.5,2.5,-10.0,0.0
