Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,22.5,-8.5,-3.5,-8.0,9.5,7.0,-19.0
SK,-22.5,0.0,-31.0,-26.0,-30.5,-13.0,-15.5,-41.5
두산,8.5,31.0,0.0,5.0,0.5,18.0,15.5,-10.5
롯데,3.5,26.0,-5.0,0.0,-4.5,13.0,10.5,-15.5
삼성,8.0,30.5,-0.5,4.5,0.0,17.5,15.0,-11.0
한화,-9.5,13.0,-18.0,-13.0,-17.5,0.0,-2.5,-28.5
해태,-7.0,15.5,-15.5,-10.5,-15.0,2.5,0.0,-26.0
현대,19.0,41.5,10.5,15.5,11.0,28.5,26.0,0.0
