Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,5.5,-4.0,0.0,-4.0,-1.0,-2.5,-3.0,4.0
LG,-5.5,0.0,-9.5,-5.5,-9.5,-6.5,-8.0,-8.5,-1.5
NC,4.0,9.5,0.0,4.0,0.0,3.0,1.5,1.0,8.0
SK,0.0,5.5,-4.0,0.0,-4.0,-1.0,-2.5,-3.0,4.0
넥센,4.0,9.5,0.0,4.0,0.0,3.0,1.5,1.0,8.0
두산,1.0,6.5,-3.0,1.0,-3.0,0.0,-1.5,-2.0,5.0
롯데,2.5,8.0,-1.5,2.5,-1.5,1.5,0.0,-0.5,6.5
삼성,3.0,8.5,-1.0,3.0,-1.0,2.0,0.5,0.0,7.0
한화,-4.0,1.5,-8.0,-4.0,-8.0,-5.0,-6.5,-7.0,0.0
