Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,0.0,-1.5,-9.0,-2.0,-3.0,-5.0,-3.5
OB,0.0,0.0,-1.5,-9.0,-2.0,-3.0,-5.0,-3.5
롯데,1.5,1.5,0.0,-7.5,-0.5,-1.5,-3.5,-2.0
빙그레,9.0,9.0,7.5,0.0,7.0,6.0,4.0,5.5
삼성,2.0,2.0,0.5,-7.0,0.0,-1.0,-3.0,-1.5
쌍방울,3.0,3.0,1.5,-6.0,1.0,0.0,-2.0,-0.5
태평양,5.0,5.0,3.5,-4.0,3.0,2.0,0.0,1.5
해태,3.5,3.5,2.0,-5.5,1.5,0.5,-1.5,0.0
