Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-8.0,-15.0,-19.5,-11.5,0.5,-5.5,-17.0
OB,8.0,0.0,-7.0,-11.5,-3.5,8.5,2.5,-9.0
롯데,15.0,7.0,0.0,-4.5,3.5,15.5,9.5,-2.0
빙그레,19.5,11.5,4.5,0.0,8.0,20.0,14.0,2.5
삼성,11.5,3.5,-3.5,-8.0,0.0,12.0,6.0,-5.5
쌍방울,-0.5,-8.5,-15.5,-20.0,-12.0,0.0,-6.0,-17.5
태평양,5.5,-2.5,-9.5,-14.0,-6.0,6.0,0.0,-11.5
해태,17.0,9.0,2.0,-2.5,5.5,17.5,11.5,0.0
