Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,9.0,16.5,2.0,2.5,17.0,-2.5,13.0
OB,-9.0,0.0,7.5,-7.0,-6.5,8.0,-11.5,4.0
롯데,-16.5,-7.5,0.0,-14.5,-14.0,0.5,-19.0,-3.5
삼성,-2.0,7.0,14.5,0.0,0.5,15.0,-4.5,11.0
쌍방울,-2.5,6.5,14.0,-0.5,0.0,14.5,-5.0,10.5
한화,-17.0,-8.0,-0.5,-15.0,-14.5,0.0,-19.5,-4.0
해태,2.5,11.5,19.0,4.5,5.0,19.5,0.0,15.5
현대,-13.0,-4.0,3.5,-11.0,-10.5,4.0,-15.5,0.0
