Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,6.0,9.0,13.0,26.5,21.5,17.5,12.0
OB,-6.0,0.0,3.0,7.0,20.5,15.5,11.5,6.0
롯데,-9.0,-3.0,0.0,4.0,17.5,12.5,8.5,3.0
삼성,-13.0,-7.0,-4.0,0.0,13.5,8.5,4.5,-1.0
쌍방울,-26.5,-20.5,-17.5,-13.5,0.0,-5.0,-9.0,-14.5
태평양,-21.5,-15.5,-12.5,-8.5,5.0,0.0,-4.0,-9.5
한화,-17.5,-11.5,-8.5,-4.5,9.0,4.0,0.0,-5.5
해태,-12.0,-6.0,-3.0,1.0,14.5,9.5,5.5,0.0
