Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,4.0,9.0,7.5,-5.0,24.0,27.5,-11.5
OB,-4.0,0.0,5.0,3.5,-9.0,20.0,23.5,-15.5
롯데,-9.0,-5.0,0.0,-1.5,-14.0,15.0,18.5,-20.5
빙그레,-7.5,-3.5,1.5,0.0,-12.5,16.5,20.0,-19.0
삼성,5.0,9.0,14.0,12.5,0.0,29.0,32.5,-6.5
쌍방울,-24.0,-20.0,-15.0,-16.5,-29.0,0.0,3.5,-35.5
태평양,-27.5,-23.5,-18.5,-20.0,-32.5,-3.5,0.0,-39.0
해태,11.5,15.5,20.5,19.0,6.5,35.5,39.0,0.0
