Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,6.0,9.0,4.0,5.0,11.0,0.0,8.0
OB,-6.0,0.0,3.0,-2.0,-1.0,5.0,-6.0,2.0
롯데,-9.0,-3.0,0.0,-5.0,-4.0,2.0,-9.0,-1.0
삼성,-4.0,2.0,5.0,0.0,1.0,7.0,-4.0,4.0
쌍방울,-5.0,1.0,4.0,-1.0,0.0,6.0,-5.0,3.0
한화,-11.0,-5.0,-2.0,-7.0,-6.0,0.0,-11.0,-3.0
해태,0.0,6.0,9.0,4.0,5.0,11.0,0.0,8.0
현대,-8.0,-2.0,1.0,-4.0,-3.0,3.0,-8.0,0.0
