Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,23.0,-6.5,0.5,-4.0,17.0,11.5,-21.5
SK,-23.0,0.0,-29.5,-22.5,-27.0,-6.0,-11.5,-44.5
두산,6.5,29.5,0.0,7.0,2.5,23.5,18.0,-15.0
롯데,-0.5,22.5,-7.0,0.0,-4.5,16.5,11.0,-22.0
삼성,4.0,27.0,-2.5,4.5,0.0,21.0,15.5,-17.5
한화,-17.0,6.0,-23.5,-16.5,-21.0,0.0,-5.5,-38.5
해태,-11.5,11.5,-18.0,-11.0,-15.5,5.5,0.0,-33.0
현대,21.5,44.5,15.0,22.0,17.5,38.5,33.0,0.0
