Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-10.5,-19.0,-13.5,-6.0,-9.0,-12.5,-8.5
LG,10.5,0.0,-8.5,-3.0,4.5,1.5,-2.0,2.0
SK,19.0,8.5,0.0,5.5,13.0,10.0,6.5,10.5
두산,13.5,3.0,-5.5,0.0,7.5,4.5,1.0,5.0
롯데,6.0,-4.5,-13.0,-7.5,0.0,-3.0,-6.5,-2.5
삼성,9.0,-1.5,-10.0,-4.5,3.0,0.0,-3.5,0.5
한화,12.5,2.0,-6.5,-1.0,6.5,3.5,0.0,4.0
현대,8.5,-2.0,-10.5,-5.0,2.5,-0.5,-4.0,0.0
