Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,7.5,12.0,18.0,6.5,19.0,24.0,-2.5
OB,-7.5,0.0,4.5,10.5,-1.0,11.5,16.5,-10.0
롯데,-12.0,-4.5,0.0,6.0,-5.5,7.0,12.0,-14.5
빙그레,-18.0,-10.5,-6.0,0.0,-11.5,1.0,6.0,-20.5
삼성,-6.5,1.0,5.5,11.5,0.0,12.5,17.5,-9.0
쌍방울,-19.0,-11.5,-7.0,-1.0,-12.5,0.0,5.0,-21.5
태평양,-24.0,-16.5,-12.0,-6.0,-17.5,-5.0,0.0,-26.5
해태,2.5,10.0,14.5,20.5,9.0,21.5,26.5,0.0
