Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,0.5,6.5,10.0,26.5,22.5,18.0,9.0
OB,-0.5,0.0,6.0,9.5,26.0,22.0,17.5,8.5
롯데,-6.5,-6.0,0.0,3.5,20.0,16.0,11.5,2.5
삼성,-10.0,-9.5,-3.5,0.0,16.5,12.5,8.0,-1.0
쌍방울,-26.5,-26.0,-20.0,-16.5,0.0,-4.0,-8.5,-17.5
태평양,-22.5,-22.0,-16.0,-12.5,4.0,0.0,-4.5,-13.5
한화,-18.0,-17.5,-11.5,-8.0,8.5,4.5,0.0,-9.0
해태,-9.0,-8.5,-2.5,1.0,17.5,13.5,9.0,0.0
