Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,16.5,-5.0,3.5,2.5,10.5,8.0,-8.0
SK,-16.5,0.0,-21.5,-13.0,-14.0,-6.0,-8.5,-24.5
두산,5.0,21.5,0.0,8.5,7.5,15.5,13.0,-3.0
롯데,-3.5,13.0,-8.5,0.0,-1.0,7.0,4.5,-11.5
삼성,-2.5,14.0,-7.5,1.0,0.0,8.0,5.5,-10.5
한화,-10.5,6.0,-15.5,-7.0,-8.0,0.0,-2.5,-18.5
해태,-8.0,8.5,-13.0,-4.5,-5.5,2.5,0.0,-16.0
현대,8.0,24.5,3.0,11.5,10.5,18.5,16.0,0.0
