Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-3.0,-9.0,-3.0,-8.0,-6.0,-3.0,-4.0
LG,3.0,0.0,-6.0,0.0,-5.0,-3.0,0.0,-1.0
SK,9.0,6.0,0.0,6.0,1.0,3.0,6.0,5.0
두산,3.0,0.0,-6.0,0.0,-5.0,-3.0,0.0,-1.0
롯데,8.0,5.0,-1.0,5.0,0.0,2.0,5.0,4.0
삼성,6.0,3.0,-3.0,3.0,-2.0,0.0,3.0,2.0
한화,3.0,0.0,-6.0,0.0,-5.0,-3.0,0.0,-1.0
히어로즈,4.0,1.0,-5.0,1.0,-4.0,-2.0,1.0,0.0
