Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,24.0,-7.5,2.5,-6.0,14.0,10.5,-21.5
SK,-24.0,0.0,-31.5,-21.5,-30.0,-10.0,-13.5,-45.5
두산,7.5,31.5,0.0,10.0,1.5,21.5,18.0,-14.0
롯데,-2.5,21.5,-10.0,0.0,-8.5,11.5,8.0,-24.0
삼성,6.0,30.0,-1.5,8.5,0.0,20.0,16.5,-15.5
한화,-14.0,10.0,-21.5,-11.5,-20.0,0.0,-3.5,-35.5
해태,-10.5,13.5,-18.0,-8.0,-16.5,3.5,0.0,-32.0
현대,21.5,45.5,14.0,24.0,15.5,35.5,32.0,0.0
