Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,7.0,2.0,18.0,13.0,8.5,-1.0,13.5
LG,-7.0,0.0,-5.0,11.0,6.0,1.5,-8.0,6.5
SK,-2.0,5.0,0.0,16.0,11.0,6.5,-3.0,11.5
넥센,-18.0,-11.0,-16.0,0.0,-5.0,-9.5,-19.0,-4.5
두산,-13.0,-6.0,-11.0,5.0,0.0,-4.5,-14.0,0.5
롯데,-8.5,-1.5,-6.5,9.5,4.5,0.0,-9.5,5.0
삼성,1.0,8.0,3.0,19.0,14.0,9.5,0.0,14.5
한화,-13.5,-6.5,-11.5,4.5,-0.5,-5.0,-14.5,0.0
