Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,23.0,-6.5,1.5,-3.0,17.0,10.5,-22.5
SK,-23.0,0.0,-29.5,-21.5,-26.0,-6.0,-12.5,-45.5
두산,6.5,29.5,0.0,8.0,3.5,23.5,17.0,-16.0
롯데,-1.5,21.5,-8.0,0.0,-4.5,15.5,9.0,-24.0
삼성,3.0,26.0,-3.5,4.5,0.0,20.0,13.5,-19.5
한화,-17.0,6.0,-23.5,-15.5,-20.0,0.0,-6.5,-39.5
해태,-10.5,12.5,-17.0,-9.0,-13.5,6.5,0.0,-33.0
현대,22.5,45.5,16.0,24.0,19.5,39.5,33.0,0.0
