Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,1.5,3.5,4.5,8.0,12.5,6.0,7.0
OB,-1.5,0.0,2.0,3.0,6.5,11.0,4.5,5.5
롯데,-3.5,-2.0,0.0,1.0,4.5,9.0,2.5,3.5
삼성,-4.5,-3.0,-1.0,0.0,3.5,8.0,1.5,2.5
쌍방울,-8.0,-6.5,-4.5,-3.5,0.0,4.5,-2.0,-1.0
태평양,-12.5,-11.0,-9.0,-8.0,-4.5,0.0,-6.5,-5.5
한화,-6.0,-4.5,-2.5,-1.5,2.0,6.5,0.0,1.0
해태,-7.0,-5.5,-3.5,-2.5,1.0,5.5,-1.0,0.0
