Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,7.0,15.5,2.5,2.5,17.0,-3.5,14.0
OB,-7.0,0.0,8.5,-4.5,-4.5,10.0,-10.5,7.0
롯데,-15.5,-8.5,0.0,-13.0,-13.0,1.5,-19.0,-1.5
삼성,-2.5,4.5,13.0,0.0,0.0,14.5,-6.0,11.5
쌍방울,-2.5,4.5,13.0,0.0,0.0,14.5,-6.0,11.5
한화,-17.0,-10.0,-1.5,-14.5,-14.5,0.0,-20.5,-3.0
해태,3.5,10.5,19.0,6.0,6.0,20.5,0.0,17.5
현대,-14.0,-7.0,1.5,-11.5,-11.5,3.0,-17.5,0.0
