Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,7.5,5.5,3.5,10.5,-1.0,5.0,5.0
LG,-7.5,0.0,-2.0,-4.0,3.0,-8.5,-2.5,-2.5
SK,-5.5,2.0,0.0,-2.0,5.0,-6.5,-0.5,-0.5
두산,-3.5,4.0,2.0,0.0,7.0,-4.5,1.5,1.5
롯데,-10.5,-3.0,-5.0,-7.0,0.0,-11.5,-5.5,-5.5
삼성,1.0,8.5,6.5,4.5,11.5,0.0,6.0,6.0
한화,-5.0,2.5,0.5,-1.5,5.5,-6.0,0.0,0.0
현대,-5.0,2.5,0.5,-1.5,5.5,-6.0,0.0,0.0
