Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,6.0,-5.0,0.5,0.5,3.5,-11.5
OB,-2.0,0.0,4.0,-7.0,-1.5,-1.5,1.5,-13.5
롯데,-6.0,-4.0,0.0,-11.0,-5.5,-5.5,-2.5,-17.5
삼성,5.0,7.0,11.0,0.0,5.5,5.5,8.5,-6.5
쌍방울,-0.5,1.5,5.5,-5.5,0.0,0.0,3.0,-12.0
한화,-0.5,1.5,5.5,-5.5,0.0,0.0,3.0,-12.0
해태,-3.5,-1.5,2.5,-8.5,-3.0,-3.0,0.0,-15.0
현대,11.5,13.5,17.5,6.5,12.0,12.0,15.0,0.0
