Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,13.0,7.5,21.0,33.5,-1.0,15.0,-3.0
LG,-13.0,0.0,-5.5,8.0,20.5,-14.0,2.0,-16.0
SK,-7.5,5.5,0.0,13.5,26.0,-8.5,7.5,-10.5
두산,-21.0,-8.0,-13.5,0.0,12.5,-22.0,-6.0,-24.0
롯데,-33.5,-20.5,-26.0,-12.5,0.0,-34.5,-18.5,-36.5
삼성,1.0,14.0,8.5,22.0,34.5,0.0,16.0,-2.0
한화,-15.0,-2.0,-7.5,6.0,18.5,-16.0,0.0,-18.0
현대,3.0,16.0,10.5,24.0,36.5,2.0,18.0,0.0
