Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,3.5,-8.0,-21.0,-16.0,-1.0,-1.5,-27.0
OB,-3.5,0.0,-11.5,-24.5,-19.5,-4.5,-5.0,-30.5
롯데,8.0,11.5,0.0,-13.0,-8.0,7.0,6.5,-19.0
빙그레,21.0,24.5,13.0,0.0,5.0,20.0,19.5,-6.0
삼성,16.0,19.5,8.0,-5.0,0.0,15.0,14.5,-11.0
쌍방울,1.0,4.5,-7.0,-20.0,-15.0,0.0,-0.5,-26.0
태평양,1.5,5.0,-6.5,-19.5,-14.5,0.5,0.0,-25.5
해태,27.0,30.5,19.0,6.0,11.0,26.0,25.5,0.0
