Team1_x,LG,OB,롯데,빙그레,삼성,태평양,해태
LG,0.0,21.0,13.5,-4.0,-4.0,5.5,1.5
OB,-21.0,0.0,-7.5,-25.0,-25.0,-15.5,-19.5
롯데,-13.5,7.5,0.0,-17.5,-17.5,-8.0,-12.0
빙그레,4.0,25.0,17.5,0.0,0.0,9.5,5.5
삼성,4.0,25.0,17.5,0.0,0.0,9.5,5.5
태평양,-5.5,15.5,8.0,-9.5,-9.5,0.0,-4.0
해태,-1.5,19.5,12.0,-5.5,-5.5,4.0,0.0
