Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,2.5,4.5,-6.0,-4.5,-0.5,-4.0
OB,-2.5,0.0,2.0,-8.5,-7.0,-3.0,-6.5
롯데,-4.5,-2.0,0.0,-10.5,-9.0,-5.0,-8.5
빙그레,6.0,8.5,10.5,0.0,1.5,5.5,2.0
삼성,4.5,7.0,9.0,-1.5,0.0,4.0,0.5
태평양,0.5,3.0,5.0,-5.5,-4.0,0.0,-3.5
해태,4.0,6.5,8.5,-2.0,-0.5,3.5,0.0
