Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,2.0,6.0,10.0,20.0,14.0,8.5,10.0
OB,-2.0,0.0,4.0,8.0,18.0,12.0,6.5,8.0
롯데,-6.0,-4.0,0.0,4.0,14.0,8.0,2.5,4.0
삼성,-10.0,-8.0,-4.0,0.0,10.0,4.0,-1.5,0.0
쌍방울,-20.0,-18.0,-14.0,-10.0,0.0,-6.0,-11.5,-10.0
태평양,-14.0,-12.0,-8.0,-4.0,6.0,0.0,-5.5,-4.0
한화,-8.5,-6.5,-2.5,1.5,11.5,5.5,0.0,1.5
해태,-10.0,-8.0,-4.0,0.0,10.0,4.0,-1.5,0.0
