Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,11.5,-0.5,-10.5,-10.0,6.0,2.0,-14.5
OB,-11.5,0.0,-12.0,-22.0,-21.5,-5.5,-9.5,-26.0
롯데,0.5,12.0,0.0,-10.0,-9.5,6.5,2.5,-14.0
빙그레,10.5,22.0,10.0,0.0,0.5,16.5,12.5,-4.0
삼성,10.0,21.5,9.5,-0.5,0.0,16.0,12.0,-4.5
쌍방울,-6.0,5.5,-6.5,-16.5,-16.0,0.0,-4.0,-20.5
태평양,-2.0,9.5,-2.5,-12.5,-12.0,4.0,0.0,-16.5
해태,14.5,26.0,14.0,4.0,4.5,20.5,16.5,0.0
