Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,4.0,4.0,2.0,5.0,10.5,11.0,-4.5
OB,-4.0,0.0,0.0,-2.0,1.0,6.5,7.0,-8.5
롯데,-4.0,0.0,0.0,-2.0,1.0,6.5,7.0,-8.5
빙그레,-2.0,2.0,2.0,0.0,3.0,8.5,9.0,-6.5
삼성,-5.0,-1.0,-1.0,-3.0,0.0,5.5,6.0,-9.5
쌍방울,-10.5,-6.5,-6.5,-8.5,-5.5,0.0,0.5,-15.0
태평양,-11.0,-7.0,-7.0,-9.0,-6.0,-0.5,0.0,-15.5
해태,4.5,8.5,8.5,6.5,9.5,15.0,15.5,0.0
