Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,1.5,0.0,-6.5,-7.0,-3.5,-4.0
OB,-1.5,0.0,-1.5,-8.0,-8.5,-5.0,-5.5
롯데,0.0,1.5,0.0,-6.5,-7.0,-3.5,-4.0
빙그레,6.5,8.0,6.5,0.0,-0.5,3.0,2.5
삼성,7.0,8.5,7.0,0.5,0.0,3.5,3.0
태평양,3.5,5.0,3.5,-3.0,-3.5,0.0,-0.5
해태,4.0,5.5,4.0,-2.5,-3.0,0.5,0.0
