Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,9.0,-5.0,4.0,-3.0,3.5,6.5,-8.0
SK,-9.0,0.0,-14.0,-5.0,-12.0,-5.5,-2.5,-17.0
두산,5.0,14.0,0.0,9.0,2.0,8.5,11.5,-3.0
롯데,-4.0,5.0,-9.0,0.0,-7.0,-0.5,2.5,-12.0
삼성,3.0,12.0,-2.0,7.0,0.0,6.5,9.5,-5.0
한화,-3.5,5.5,-8.5,0.5,-6.5,0.0,3.0,-11.5
해태,-6.5,2.5,-11.5,-2.5,-9.5,-3.0,0.0,-14.5
현대,8.0,17.0,3.0,12.0,5.0,11.5,14.5,0.0
